,TEXT,LABEL
51,when winter wow long proud wow sorry,1
52,bottom love storm cool whip lol soooooo,1
53,mee cheer f1 hug welcome please say,1
54,vienna fun back 3gs well can not,1
55,follow good sense thanks get back dentistry,1
56,football lol okay good update can not,1
57,cheat lol sure not follow forward up,1
58,vol fantastic easy juice 1000 ready church,1
59,pizzeria fun weekend rain but not follow,1
60,raspberry celebrate friend get stick pc back,1
61,loudly hhh watch wec funny cigarette wait,1
62,evil hope help hilarious freeze kind grave,1
63,motivate not speak portuguese awesome haha sound,1
64,smoking september friend give away x3 lol,1
65,movement thanks babe welcome brighter awesome swap,1
66,pieces awesome movie actually really tired hungry,1
67,world thought bubble bath love oxo thanks,1
68,bird like forget love eh tv show,1
69,compulsory party 124 love username hopefully ill,1
70,stated great week federal great weekend awesome,1
71,curve cute like say hello nice punish,1
72,mountain lol no follow help haha love,1
73,purebred favorite best save hope everyone leave,1
74,mario kart happy fail since 7 god,1
75,fill petrol bb call random best awesome,1
76,motivation win cuft kiss spain beautiful lucky,1
77,ota update lady phn office handyman ittybitty,1
78,timeinvestment best part community livejournal enjoy love,1
79,sip well miss guy never fight losing,1
80,jason great morning walk church hang screen,1
81,baffled disco dead under bad dog vet,0
82,overrun ha lucky give smile god bless,1
83,code hope pick up since psittacine championship,1
84,10 say lot thing like 2more 2b,1
85,possibility busy but really good love show,1
86,vision like fatty great good man many,1
87,center boost love commercial super nice suggestion,1
88,twilight first place sex like pizza chocolate,1
89,sack love asukaesp weekday hope another gr8,1
90,draft hopefully nice great idea glad well,1
91,allergytastic friend happy best cilia outside like,1
92,russell great companyhad great companyhad love stand,1
93,jenny keep lucky thanks autograph lol morning,1
94,guilty sigh wait daily funny miss poppy,0
95,antibiotic good morning calm thanks honour sweater,1
96,patrick love well enjoy sunshine take profile,1
97,va beach hope okay smile sure not,1
98,aggressive try say lol hear lol cheek,1
99,hassle well thanks alma ok cut great,1
100,theyvestarted recommend love brandy bonus dai haha,1
101,ring well accord play summer like cool,1
102,flag friend shame happy hour get no,1
103,originally hope well lots party haha wow,1
104,app time talk good job start off,1
105,7 top three amazing love sorry love,1
106,hood donate good morning he think hit,1
107,try get mind friend room happy mother,1
108,service please give away msa good luck,1
109,sound awesome voice hear ya can love,1
110,rin best certainly good hope really enjoy,1
111,emblem 3 peace e help headache lunchtime,1
112,getoutgetoutgetougetooooouuuuuuuuuuuuutttttttt haha wow well petty lol sadly,1
113,kong glass happy birthday party hope get,1
114,grandes happy lol but can not think,1
115,shave leg best dream great job 2,1
116,mall great aaaaaa get lab like cry,1
117,glad hear the site busy wel fun,1
118,91 sad karma friend 2 after false,1
119,afternoonsorry hope back home congratulations home after,1
120,xml sunny before actually plague support offline,1
121,grave divine though awesome jewelry not want,1
122,booty talented thanks nice spare room get,1
123,word happy junior interest bad part person,1
124,bit broken best but voodoo ad great,1
125,53 lovely but concert saw fifth want,1
126,often happy else satisfy everyone still hurt,1
127,trip ok freedom mother but asleep ny,1
128,plank share light old thank much huge,1
129,surf chance game like pokemon like drug,1
130,tellllll love playschool shoot yes terrific sweet,1
131,friday already over glad ty excite party,1
132,duke love egg good price pay 2,1
133,225 awesome love wave 2 play reject,1
134,jennhoffman hope great idea chance talk parent,1
135,sigh tear hopefully someone say well find,1
136,allen sweet perfect laugh hard no earthquakes,1
137,final sigh invite swamp commit yes great,1
138,facewomenshallow bit brain ever get mm love,1
139,worldcat daytrip like roadtripping country bed awake,1
140,glare lol wait tuesday ready wedding love,1
141,regularly haha sorry having magnetic mind twitterhappyforgot,1
142,worst lol but not not courthouse love,1
143,medicine happy nice pic tell like suck,1
144,nr friend over no use spotify good,1
145,untitled want malice feeling reallllllllly thanks blog,1
146,lanow up madam great even 1 effect,1
147,disheartening thanks kara love sit lol well,1
148,traitor hopefully not skinny lol about f1,1
149,princess commit like change ff wish order,1
150,mg lol hear liam certain wish happy,1
151,diz holiday good need concentrate opportunity thing,1
152,temporary love commercial sideways love commercial sunny,1
153,hehehe party make whole bonnaroo favorite band,1
154,helpful please talk parent gorgeous wish still,1
155,password love haha thatï sure kill suggest,1
156,dayton hopefully sleep till noon friend home,1
157,19 next blog lol such xp love,1
158,ara good morning wait watch people like,1
159,fellowship oh well start realize like wonder,1
160,aab friend 2day though ottawa anyways proud,1
161,hearing ready collect cute lol sure italian,1
162,sam haha hate love thank much fun,1
163,writer party bad spin lol computer friend,1
164,sewing talented great mtb good morning 0822,1
165,semifinal surprise warm close start afternoon change,1
166,uncoool amazing please make complete amazing congratulations,1
167,rate subscribe love knitpicks wish easy possible,1
168,documentary henry bored festival interest wow not,1
169,xml lovely portland husband thank beth love,1
170,peter pan hopefully find still page 33,1
171,grade improve wow soon oh yes become,1
172,sr awesome upload good fat www enthusiastic,1
173,jennhoffman beautiful oxo thanks sprinkled love robert,1
174,mmmmmmm milky lol right exactly boy born,1
175,elementary lol dad support happy cash moment,1
176,feature hour submit best time hmm say,1
177,mp3 fit 7366kms nice pic thing beautiful,1
178,deadline well according think consequence enjoy saturday,1
179,explode welcome anyway h magnificent mile good,1
180,usable address per lovely birthday big loser,1
181,herd sleep wholly awesome excite respectable casserole,1
182,spooky haha love make smart brandy break,1
183,victorious hopefully wisdom lol dad best defense,1
184,italian good weekend already geeshsomeone thanks marketing,1
185,att suck chat good livemint hand twice,1
186,muse holiday next haha leave happy birthday,1
187,shown haha thanks many people wonder pretty,1
188,magnet love music thrill love her great,1
189,perpetuate great good morning wait movie watch,1
190,cba yay contrast good thing picture twitpic,1
191,toss idea round may infect favorite bonus,1
192,le agree large ready school bore buy,1
193,cafe excite party friend thank enough ready,1
194,vila well finally hawaii finally press conf,1
195,connect great really sorry chad thanks follow,1
196,everything good time man fuck hate but,0
197,uncovered fold allow lol guess music might,1
198,downstairs side finger stop bleeding five care,1
199,perfect way summer well perfectly fb iknowrite,1
200,930 want visit miss odyssey helping kind,1
201,nulldev friend leave college lol want shopping,1
202,plaza best friend over friday fun california,1
203,canadian wow win gt heart happy mother,1
204,mpt agree super friendly gym end up,1
205,careful georgetta thank rain not np well,1
206,crack best bday help smart lol kind,1
207,price pay lakers want er natural language,1
208,genteeeeeeeeeeeeeeeeeeeeeeeeeeeee thank lord grand okay huge hangover,1
209,wholly clean apartment awesome community motivated figure,1
210,commute lol jk amazing good news though,1
211,irc grand definitely up mei like 2,1
212,neighbor motivated prestonlowe nice want mac after,1
213,w thanks leave school tan love life,1
214,venue love second haha job award noodles,1
215,revise top hollow great time halo sexy,1
216,exchange relaxing good morning want sleep cheesecake,1
217,dragon love song happy chat divine relaxing,1
218,humid play want grilled party make whatever,1
219,general motivation awesome excite nice swear shit,1
220,anne fun condition good luck with happy,1
221,mor thanks head kill 2nd happy rain,1
222,break heart kick doubt happy make alive,1
223,mit cool wat well knit respectable play,1
224,swimming good morning odore love watch enews,1
225,svn love oxo awesome spit good man,1
226,union nice check methodology use convention friend,1
227,ole true blood trueblood save afford please,1
228,dragon kind hang mnr good luck handle,1
229,eminem friend kc improve fan ready movie,1
230,splendid hope not even outside like rain,1
231,blonde hand understand good luck 5000 heart,1
232,plank still light awesome love love xxx,1
233,couple best sleep but hope amazing since,1
234,fridge like edit gift awesome either afraid,1
235,swollen like stop announcement can not want,1
236,jaw fun entry awesome amazing love expensive,1
237,dms yay panda please make well good,1
238,adventure thanks may nice person like here,1
239,activate great crazy miss move no longer,0
240,diving haha blasting god respectable cool sport,1
241,wichita hero party not emo make yuckydamn,1
242,tiredhaizcannot wp easy mile add money but,1
243,great sushi yes world domination support like,1
244,roarface love her smile kisses like lor,1
245,bandit friend make new song library jam,1
246,terror thanks bb sunny wish get ready,1
247,ecstatic true sell not get beach good,1
248,sale good no spoke acad love actually,1
249,waving not ready school happy boot good,0
250,dvd tension evil say want lay off,0
251,binge class mondayyyyyyy sad okay ridiculously sick,0
252,md fuck tired hungry fail sigh tear,0
253,cup coffee deck infected stay missing hurt,0
254,data base scare hurt especially disappointed sad,0
255,pass away apply miss song fridaynitemix miss,0
256,aberdeen replayed music bad friend cheese threaten,0
257,smile god little good dr office die,1
258,rate shipping sad confuse death exhaustion alone,0
259,goggles canadian friend morning contrato 2 good,1
260,great remind sore wind meaningless fail shit,0
261,earthquake wtf kill blogger pain up awful,0
262,8p no wicket blog fire hate perezhilton,0
263,recommend people but pay weekly bitch fun,0
264,new version julie sadly not update fam,0
265,jessiekitty bad get 100 walk download messy,0
266,hungry wait indulge bitch not like death,0
267,political iran eat breakfast showing center fuck,0
268,submit lose talk friend christine hurt paul,0
269,apology pressure nasty sorry having rip cry,0
270,basement lil sad best move someone suck,0
271,mourning up wk strike poor guy hard,0
272,exciting hell attack lose game issue 3,0
273,battery not think though drink alcohol bitch,0
274,e3 sad miss face bonnaroo 9 leave,0
275,plate trouble paradise update serious babel up,1
276,katie learn respectful mourning sick hopefully find,0
277,midnight messed fail even everyone proxy die,0
278,foggy bad thanks follow forward bank holiday,1
279,net sad rain macarena fuck life really,0
280,regrets hurt like new voice back memory,0
281,shares bore last full besides afraid suffer,0
282,monchai fail slow bus drop metal appalling,0
283,motivated poor susan dumb fon cut guy,0
284,civic ill off cambria nerd weird weird,0
285,whenever sick edit page 33 least try,0
286,essay grocery shopping lose shoe dead cry,0
287,ye damn like cherry problem thanks babe,1
288,thoughany refuse hate airline txt shia attack,0
289,bookshelf angela kill new idol unfortunate no,0
290,morrison bout get ready shut use public,1
291,blatant bitch fun healthy bad horse blanket,0
292,steroid jealous no robot no robot song,0
293,goggles tell prove ill send food rude,0
294,coldplay kill here dont miss jessica hate,0
295,friendly havoc benjamin button pay love music,1
296,thoughany attack certain fist 33 least try,0
297,trans ya love god bless still stink,1
298,bests cruel no joy voting unfortunately download,0
299,state affairs sad nature shit people git,0
300,engineer robber almost give xiaomantous book pure,0
301,profit immediately take mvc spam reply get,1
302,apart hurt not follow peterfacinelli 3 kill,0
303,trachtenberg gh no trying h8 but szombathely,1
304,mega steal stop hockey battlefield beautiful not,0
305,hospitalhopefully alright sad n lazy friday 3,0
306,anand alone friday currently blind shout hell,0
307,alive toss idea damn weekend hate stay,0
308,matt nobody no flight back later usual,0
309,bee rp bad habit soon not name,0
310,affect shit alone not up last item,0
311,rock miss heart week already geeshsomeone spam,1
312,juiceeeee off time night saw down maintenance,1
313,pres bad study play free track lose,0
314,poetry dead skin yes mainly no carson,0
315,service get v everton bull no need,0
316,tweeted stupid lonely thanks much well thanks,1
317,pancake no star play baby apparently withdraws,0
318,rv start planning sore throat but need,0
319,shipping great mom find hell need vacation,0
320,butt sore neck kill smh summit want,0
321,uploaded cry timefollow meets take wrongsleepposition suffer,0
322,yoohooo bad miss guy sits sad night,0
323,force ground friend not cut miss sorry,1
324,relaxed hm wtf sad somewhere sad take,0
325,webinale gossip sad okay you change ms,0
326,professional sick rest sick right haha like,0
327,honest shittiest paranoid disappoint but check annual,0
328,souvenir lame dog scene skills fuck number,0
329,mint leaf forget gun though something office,0
330,gift problem lose tiffany missing guy talented,0
331,wavylove dread weekend hannah miss younger problem,0
332,singer great weekend xd tired watch bbc,1
333,seed bad wah jealous want start shock,0
334,adriatic not not shift not play against,1
335,realise definite leaving sad right serve static,0
336,niece hailed far aggressive sad not anymore,0
337,bet ï horrible warning lad let get,0
338,reply stupid good luck wit very bitch,0
339,cheesecakeoh cheat ya late night momenthungry bore,0
340,har har crazy revenge thankyou hair damn,0
341,steamer honorable sad new time lvaro damn,0
342,juiceeeee but can not school not stand,1
343,hitrecord while study play summer get air,1
344,katy hey shown ya guystwitterers empty everybody,0
345,bliss shit people last night family coffee,1
346,workhouse guess problem hurt after no follow,0
347,medicine problem boy fever crazy over want,0
348,kind adelaide pick risk no cell happy,0
349,poppy not think style no need 2,1
350,ali miss strawberry season 2 stool hurt,0
351,pieces sad take test teacher wonder instead,0
352,dublin no show joe ban drink dans,0
353,phone but really want still no hard,1
354,sat like chaos kill suggest vintage sad,0
355,gil panic live learn not mind miss,0
356,michael hav n dougggg guy anything up,1
357,ittybitty block account something like crap bad,0
358,yt sad book order seed hurt paul,0
359,1530 off steam shoot nonetheless worry happy,0
360,macbeth rash sad rob always misjudge no,0
361,ick garage bed apparently miss briefly death,0
362,stream empty bit foggy 09 no job,0
363,katie always piss off dinner can not,0
364,universal studio around wnt annoy help cookies,0
365,client losing series hero start 3 get,1
366,unlike mischief crappy morning mama miss 40,0
367,mostly cry ashes make saddddddd want make,0
368,office not enoughgenerations surely sad not back,1
369,serena also might give another bit no,0
370,odd lose follower 1000 update tell make,0
371,sleeping stop announcement horrible watch new digital,0
372,eu thank much annoy but worth stupid,0
373,has dumb tax horrible think open haha,0
374,ðñððºñðµñ back interview 330pm cooking soda run,1
375,session ill skin week make sad time,0
376,arena ñð bad miley cyrus cut grieve,0
377,air hate ted first time charity hell,0
378,steve damn depressed feline die fail apple,0
379,nightmare summer break almost weekend lime devastated,0
380,dear god oh love cake legged june,1
381,nausea damn fail sad want play background,0
382,disappoint lose feeling maybe depressed cup long,0
383,mississippi sick still not till hit dread,0
384,beta cheetah not want fix off ittybitty,0
385,underbelly weakness chocolate crash 2 semi nap,0
386,brandy oh proxy hate smoke sad over,0
387,toss idea not miss dover hell yeah,1
388,knock door bore sick shit comformfortable not,0
389,columbus alone suck chat good weekend finally,0
390,landed haha say mine gross lazy lucy,0
391,partly troubles rob always really miss pissed,0
392,village art project fake po great sushi,0
393,sly fail way www great song wrong,0
394,script happy mother mother mother but make,1
395,migrant badly stress last exam basically people,0
396,35 essay case person school every barrier,0
397,level mischief bad bitch worry foot want,0
398,thanks kent horrible die wear later print,0
399,25 everyone mama anxious feeling love them,1
400,balcony barrier ill curly cry sound like,0
401,genteeeeeeeeeeeeeeeeeeeeeeeeeeeee jealous awe alarm not way beach,0
402,dummy plz lose pet nice suggestion heal,1
403,approve hurt need bad cup way traffic,0
404,sici hate phone sea wtf crash blow,0
405,semester leave 4 followfriday recommendation greatly appreciate,1
406,butt hate awesome amazing choice not evil,1
407,crs anger laptop atleast poor thing bore,0
408,mi pelo no way summer miss band,0
409,portuguese losing battle epilogue no try dm,0
410,uggs good sun il l pain play,1
411,mcflyinmanila crap aside wow thank say sorry,1
412,extreme network wow someone walk sad sad,0
413,own afeeee shit c mad miss speak,0
414,dense male sad not pic new york,0
415,definately mizushima hires acting bad part body,0
416,ssshhdad low concert fun back mall hate,0
417,raja logo ne hehehehehe plan hate math,0
418,wildbil trouble crash 1p overweight stupid gamespot,0
419,eni aaaaaa gh cookie code snobbishness hurt,0
420,brazilian fan who idiot shock cheat ya,0
421,sunshine wash lovely get can not sleep,1
422,24th shoot idiot miss last night saw,0
423,tha over want geography hello nice end,1
424,pi anyone annoy friend hard mad feeling,0
425,whiplash mess wrong uk2 no class need,0
426,galore girl ever vienna lazy get home,0
427,chaos evil stupid silly sausage circutcity horrible,0
428,27 check terminator sigh after sit cold,1
429,wp usually suck like 2 3 weeksshore,1
430,scramble brain miss flight sad poor dear,0
431,whoop wrong finish fashion alarm hate use,0
432,humid meansdrugs tired think font take breath,0
433,helpful poor kid but continuity damn die,0
434,prestonlowe sick can not wait three saturday,0
435,cluster clap freak gym no else use,0
436,enough quiz website let question happy rain,1
437,dm email time gamelog not well petty,0
438,requiem hate use say something nice swear,0
439,support might ok not mean thank lord,1
440,26th crazy way sell share tweeted friend,1
441,morning mother back home cooking drunk no,0
442,facebooksomething shit shit exhaust rest but ill,0
443,jack keep guard raft get answer phone,1
444,2that tired yell companyhad room happy life,1
445,alchemist fuck number launching no bowl sad,0
446,suburb hell everybody quiet no broadband recommendation,0
447,local cry hard rock country new btv,0
448,din jealous nothing wear shit sure italian,0
449,stress test phpmysql trouble ill curly homegirl,0
450,dollhouse maze always twisted tired man sad,0
451,omgggggg fuck ill downtown wrong right download,0
452,mummmyyysss cry www great smile thing tweetdeck,1
453,naked suck totally down da sun keep,0
454,bon want smoke funny 1 effect bye,1
455,life good song try something wrong mobile,0
456,bomb get v fun hon skorgees morning,1
457,ram stick around fun party sad take,1
458,aired bad decision over london forget gig,0
459,known break almost 5 minute office thus,1
460,floating alone sad miss not watch lot,0
461,useful after think really week fuck worlds,0
462,easy juice no throw broken hand guitar,1
463,uncoool give looking luck chuck episode but,1
464,trade hide crying n censor 3 law,0
465,enoughgenerations oppressed frustration instead hang mnr snobbishness,0
466,noodles bad news way kill 2nd miss,0
467,climb manage shit pregnant buddy news next,0
468,issue happen la lose say no not,0
469,tunisia manipulation jealous mistress good sun but,0
470,nod drop phone but 211me worry hate,0
471,turkish suck obviously damn miss much can,0
472,êì sad dumb sad indeed fuck vital,0
473,scan sad farewell are disappoint bad dog,0
474,pleaseeeeee wrong eye tough no video cry,0
475,wherever since leave college class far best,1
476,location but not like pic bore blah,0
477,extra money blog brother description suck wish,0
478,7am ruins stupid boy 2mozxxmuch heartbreaking not,0
479,kart lame sore throat bate suck get,0
480,whore fault stupid teacher staff wrong eye,0
481,gutted not wait tuesday greatness dead skin,0
482,shopaholic sets dumb petty kill blogger hardy,0
483,family bitch stupid lil test monday blue,0
484,publishers suck dca hate so0 hate kill,0
485,vi shock miss face future sad n,0
486,exotic shot bored drunk despite last night,0
487,er reject ill going down scrap horrible,0
488,4hr class lame sadly no hard bakery,0
489,cumberland together sometime hate new version trust,0
490,hilarious appendage list make sad night please,1
491,he good bring real issue about hurt,0
492,sidekick bt think clown sadness headlights changer,0
493,censor like rain boyhood no worry vote,1
494,own dead sexy allatwitter piss rob killing,0
495,artwork check diner chumsno poor little while,0
496,parliament bad bitch cordelia hate home monday,0
497,frankly sick get good timefollow fail since,0
498,money 55 1 athlete upset disappointed sad,0
499,minute indeed last full moon need food,1
